order_id,user_id,dish_name,toppings_selected,addons_selected,season,order_date,quantity,total_price,profit_margin
259,,Sev Puri,"['Butter', 'Anar Seeds']","['Cold Drink', 'Papad']",Winter,2024-08-22,1,197,65.35
260,1055.0,Pav Bhaji,[],[],Holi,2024-02-27,3,399,109.36
261,1084.0,Bhel,"['Anar Seeds', 'Butter']","['Cold Drink', 'Extra Cheese']",Winter,2024-06-13,1,145,37.88
262,1015.0,Sev Puri,['Onion'],['Ice Cream'],Summer,2023-09-14,4,368,98.44
263,,Masala Dosa,"['Butter', 'Coriander']",['Papad'],Christmas,2024-06-03,2,184,63.06
264,,Pani Puri,"['Anar Seeds', 'Cheese']","['Extra Cheese', 'Chutney']",Navratri,2023-04-21,4,528,115.31
265,1082.0,Bhel,['Anar Seeds'],"['Ice Cream', 'Papad']",Navratri,2024-06-09,5,555,147.45
266,1099.0,Masala Dosa,"['Onion', 'Tomato']",['Extra Cheese'],Summer,2024-02-09,4,464,156.4
267,1068.0,Pav Bhaji,['Anar Seeds'],"['Chutney', 'Papad']",Navratri,2023-12-12,2,274,60.57
268,1077.0,Pav Bhaji,[],['Cold Drink'],Diwali,2024-04-07,1,82,28.19
269,1088.0,Pani Puri,"['Anar Seeds', 'Coriander']","['Ice Cream', 'Cold Drink']",Christmas,2023-02-18,4,548,143.61
270,1011.0,Sev Puri,"['Butter', 'Onion']",[],Summer,2024-06-16,4,500,111.85
271,1008.0,Bhel,"['Butter', 'Dahi']",['Ice Cream'],Diwali,2024-06-27,3,372,83.84
272,1077.0,Sev Puri,['Butter'],['Extra Cheese'],Navratri,2024-05-09,4,408,160.53
273,1081.0,Pav Bhaji,"['Tomato', 'Onion', 'Coriander']","['Cold Drink', 'Ice Cream']",Holi,2023-08-16,3,618,147.2
274,1022.0,Pani Puri,[],[],Rainy,2023-05-21,5,500,155.29
275,1067.0,Sev Puri,['Onion'],['Extra Cheese'],Diwali,2024-07-16,1,85,24.53
276,1081.0,Sev Puri,['Cheese'],['Chutney'],Navratri,2023-07-30,2,222,62.96
277,1028.0,Pav Bhaji,"['Anar Seeds', 'Coriander']",['Cold Drink'],Summer,2023-03-05,5,675,220.35
278,1055.0,Bhel,"['Cheese', 'Onion']",[],Winter,2023-09-11,3,489,109.82
279,1010.0,Sev Puri,[],"['Papad', 'Extra Cheese']",Holi,2023-01-03,1,162,41.96
280,1022.0,Sev Puri,"['Cheese', 'Dahi', 'Tomato']",['French Fries'],Summer,2024-02-13,2,358,122.27
281,1067.0,Sev Puri,['Onion'],[],Diwali,2023-10-17,3,411,109.6
282,1090.0,Idli Sambar,"['Cheese', 'Butter', 'Coriander']","['French Fries', 'Papad']",Navratri,2023-09-30,5,1055,377.15
283,,Sev Puri,"['Onion', 'Coriander']","['Papad', 'French Fries']",Diwali,2023-08-30,1,136,29.83
284,1000.0,Pav Bhaji,['Butter'],"['French Fries', 'Papad']",Holi,2024-04-10,5,580,215.15
285,,Masala Dosa,['Tomato'],['Cold Drink'],Navratri,2024-05-17,4,528,134.77
286,,Masala Dosa,[],"['French Fries', 'Cold Drink']",Navratri,2023-12-16,1,99,25.05
287,1083.0,Sev Puri,"['Cheese', 'Butter', 'Onion']",[],Navratri,2023-06-19,1,115,31.0
288,1015.0,Pani Puri,['Butter'],['French Fries'],Diwali,2024-08-02,2,316,83.15
289,1014.0,Sev Puri,"['Dahi', 'Anar Seeds', 'Onion']","['French Fries', 'Cold Drink']",Holi,2023-06-16,2,390,153.99
290,1089.0,Vada Pav,"['Dahi', 'Onion', 'Butter']",['Chutney'],Rainy,2023-06-19,4,516,141.99
291,1039.0,Sev Puri,['Onion'],[],Navratri,2023-05-01,3,444,123.89
292,1092.0,Idli Sambar,"['Dahi', 'Onion', 'Coriander']",[],Christmas,2024-08-22,5,460,139.58
293,1059.0,Chole Bhature,"['Tomato', 'Anar Seeds', 'Coriander']","['Papad', 'French Fries']",Summer,2023-04-30,4,648,177.58
294,1064.0,Chole Bhature,"['Onion', 'Cheese']",['French Fries'],Navratri,2024-08-10,3,294,114.35
295,1037.0,Pav Bhaji,[],[],Holi,2023-10-31,5,590,204.35
296,1037.0,Pav Bhaji,"['Coriander', 'Anar Seeds', 'Onion']",['Chutney'],Holi,2024-01-10,5,925,302.45
297,1007.0,Bhel,"['Coriander', 'Anar Seeds', 'Cheese']",[],Holi,2023-06-09,1,125,33.95
298,1027.0,Idli Sambar,"['Anar Seeds', 'Onion', 'Dahi']",[],Rainy,2024-02-14,3,252,82.83
299,1039.0,Pav Bhaji,"['Cheese', 'Coriander', 'Dahi']","['French Fries', 'Papad']",Holi,2023-04-20,4,632,249.21
300,1037.0,Chole Bhature,"['Butter', 'Anar Seeds', 'Dahi']",[],Navratri,2023-04-06,4,684,182.14
301,1034.0,Pav Bhaji,[],[],Holi,2024-07-24,5,555,191.17
302,1047.0,Chole Bhature,['Anar Seeds'],['Ice Cream'],Rainy,2023-11-18,5,865,324.28
303,,Bhel,"['Tomato', 'Anar Seeds']",['Papad'],Diwali,2023-12-26,3,489,188.43
304,,Chole Bhature,['Coriander'],['Extra Cheese'],Christmas,2024-02-18,3,285,62.34
305,1090.0,Pani Puri,['Dahi'],[],Christmas,2023-09-27,4,464,102.79
306,,Pani Puri,['Onion'],"['Cold Drink', 'Chutney']",Summer,2024-03-20,2,370,105.16
307,1064.0,Vada Pav,[],[],Winter,2024-05-11,4,512,179.3
308,1067.0,Bhel,"['Tomato', 'Dahi']",['Papad'],Holi,2024-01-01,1,164,64.72
309,1039.0,Idli Sambar,['Onion'],"['Chutney', 'Ice Cream']",Rainy,2024-05-31,4,428,136.79
310,1073.0,Masala Dosa,[],"['Papad', 'Ice Cream']",Navratri,2024-07-03,4,704,273.1
311,1015.0,Idli Sambar,"['Butter', 'Dahi', 'Anar Seeds']",['Papad'],Rainy,2023-04-14,4,544,120.76
312,1078.0,Masala Dosa,['Onion'],"['Cold Drink', 'French Fries']",Christmas,2023-07-03,1,120,39.28
313,1002.0,Chole Bhature,"['Onion', 'Cheese']",['Cold Drink'],Holi,2024-04-03,2,240,56.76
314,1049.0,Sev Puri,"['Coriander', 'Dahi', 'Butter']",[],Rainy,2023-01-20,5,825,304.33
315,1076.0,Bhel,"['Tomato', 'Onion']","['Papad', 'Cold Drink']",Navratri,2024-07-06,2,328,82.04
316,1052.0,Pani Puri,"['Onion', 'Dahi']","['Papad', 'Ice Cream']",Diwali,2023-09-11,4,508,128.52
317,,Masala Dosa,[],[],Diwali,2023-03-14,4,600,188.76
318,1086.0,Idli Sambar,[],"['Chutney', 'Ice Cream']",Navratri,2023-05-19,1,172,60.64
319,1088.0,Pav Bhaji,"['Butter', 'Dahi']",['French Fries'],Diwali,2024-08-13,5,700,240.58
320,1065.0,Chole Bhature,"['Anar Seeds', 'Coriander']","['Papad', 'Cold Drink']",Diwali,2023-10-11,3,564,183.36
321,1072.0,Bhel,"['Onion', 'Cheese']",[],Holi,2023-07-13,5,805,314.98
322,1007.0,Masala Dosa,[],['French Fries'],Christmas,2023-03-14,2,286,82.33
323,1028.0,Sev Puri,"['Cheese', 'Tomato']","['Chutney', 'French Fries']",Diwali,2023-05-15,5,855,261.89
324,1038.0,Pani Puri,"['Anar Seeds', 'Onion', 'Dahi']","['Extra Cheese', 'Ice Cream']",Navratri,2023-07-20,4,644,251.22
325,1042.0,Idli Sambar,"['Butter', 'Tomato', 'Dahi']",['Papad'],Navratri,2023-08-19,3,420,159.05
326,,Idli Sambar,"['Coriander', 'Dahi', 'Onion']","['Cold Drink', 'Papad']",Christmas,2023-01-20,2,368,96.39
327,1025.0,Bhel,[],['Extra Cheese'],Diwali,2023-04-11,2,308,114.22
328,1020.0,Bhel,"['Butter', 'Cheese']",['French Fries'],Winter,2023-01-12,4,536,125.72
329,,Bhel,"['Butter', 'Dahi', 'Coriander']",[],Navratri,2024-06-14,2,188,61.87
330,1004.0,Vada Pav,['Butter'],[],Diwali,2024-04-08,2,240,76.02
331,1062.0,Idli Sambar,['Anar Seeds'],"['Ice Cream', 'Cold Drink']",Diwali,2024-02-10,4,776,288.16
332,1030.0,Pani Puri,[],[],Christmas,2023-05-16,4,528,145.56
333,1066.0,Chole Bhature,['Tomato'],['Ice Cream'],Summer,2023-11-27,5,555,158.41
334,1023.0,Bhel,"['Onion', 'Cheese']",[],Christmas,2023-04-21,1,95,33.64
335,1054.0,Masala Dosa,[],['Papad'],Rainy,2023-01-16,3,219,53.22
336,1077.0,Idli Sambar,[],"['Ice Cream', 'Extra Cheese']",Christmas,2024-07-23,4,472,130.06
337,,Pani Puri,"['Dahi', 'Cheese', 'Coriander']","['Chutney', 'Cold Drink']",Navratri,2024-02-04,2,338,72.08
338,1084.0,Pani Puri,"['Coriander', 'Dahi']",[],Christmas,2024-03-07,4,564,215.2
339,1046.0,Chole Bhature,[],[],Winter,2023-09-29,4,544,112.66
340,1008.0,Sev Puri,"['Cheese', 'Coriander']","['Chutney', 'Papad']",Holi,2024-04-08,5,960,328.28
341,1068.0,Vada Pav,['Anar Seeds'],"['Cold Drink', 'Ice Cream']",Navratri,2023-09-05,5,535,188.34
342,1018.0,Bhel,['Cheese'],[],Rainy,2023-05-15,1,77,28.54
343,1094.0,Bhel,"['Cheese', 'Dahi', 'Tomato']",['Ice Cream'],Summer,2024-03-07,2,206,68.15
344,1063.0,Idli Sambar,"['Dahi', 'Tomato', 'Coriander']",[],Christmas,2024-05-01,1,87,27.63
345,1006.0,Pav Bhaji,"['Cheese', 'Onion', 'Coriander']",['Ice Cream'],Winter,2023-12-18,2,244,79.16
346,1047.0,Sev Puri,"['Dahi', 'Butter']","['Chutney', 'Papad']",Rainy,2024-08-08,4,440,105.95
347,,Sev Puri,"['Onion', 'Coriander']","['Papad', 'Extra Cheese']",Navratri,2024-04-02,3,417,116.76
348,1001.0,Sev Puri,"['Dahi', 'Tomato']",[],Diwali,2023-10-04,1,165,34.9
349,1059.0,Sev Puri,"['Cheese', 'Butter', 'Tomato']","['Extra Cheese', 'Chutney']",Summer,2023-11-19,4,488,147.88
350,1063.0,Bhel,[],['Chutney'],Winter,2024-07-13,1,118,38.67
351,1085.0,Bhel,"['Anar Seeds', 'Butter']","['French Fries', 'Papad']",Holi,2024-01-02,5,940,303.32
352,1060.0,Idli Sambar,[],[],Diwali,2024-04-02,4,508,124.84
353,1062.0,Pani Puri,['Onion'],"['Cold Drink', 'Papad']",Winter,2023-05-31,5,665,154.98
354,1028.0,Bhel,['Coriander'],['Cold Drink'],Holi,2023-10-05,1,149,45.67
355,1073.0,Vada Pav,[],"['Cold Drink', 'Extra Cheese']",Navratri,2023-04-13,5,780,252.64
356,1004.0,Idli Sambar,"['Butter', 'Dahi']",[],Winter,2024-08-11,1,153,39.86
357,1026.0,Chole Bhature,"['Coriander', 'Cheese']",[],Christmas,2024-04-11,5,550,138.21
358,1022.0,Idli Sambar,"['Tomato', 'Butter', 'Onion']",[],Rainy,2024-08-22,3,477,172.88
359,,Pav Bhaji,"['Cheese', 'Butter', 'Tomato']",['French Fries'],Summer,2023-03-28,1,200,41.14
360,1075.0,Pav Bhaji,[],['Ice Cream'],Christmas,2023-12-16,1,86,24.84
361,,Masala Dosa,"['Coriander', 'Onion', 'Cheese']",[],Rainy,2023-07-25,4,444,100.91
362,,Bhel,"['Tomato', 'Anar Seeds', 'Dahi']",[],Christmas,2023-04-06,2,224,64.31
363,,Vada Pav,[],"['Cold Drink', 'Extra Cheese']",Holi,2023-10-08,4,708,152.56
364,,Pav Bhaji,"['Butter', 'Dahi', 'Onion']",['Extra Cheese'],Rainy,2023-04-20,5,825,303.82
365,,Vada Pav,['Butter'],['Chutney'],Christmas,2023-01-17,3,375,107.66
366,1031.0,Pav Bhaji,"['Onion', 'Cheese', 'Coriander']","['Chutney', 'French Fries']",Diwali,2024-01-14,3,573,206.79
367,1021.0,Idli Sambar,['Tomato'],['Cold Drink'],Holi,2024-04-14,5,665,171.11
368,,Vada Pav,"['Butter', 'Cheese']","['Chutney', 'French Fries']",Rainy,2024-08-08,5,665,219.11
369,1085.0,Chole Bhature,"['Onion', 'Dahi']",[],Rainy,2024-08-07,3,270,84.34
370,1056.0,Sev Puri,"['Butter', 'Anar Seeds']",[],Rainy,2024-03-08,3,324,114.69
371,1066.0,Chole Bhature,[],[],Holi,2024-07-11,1,122,31.69
372,,Masala Dosa,['Tomato'],[],Holi,2023-09-21,5,530,121.61
373,1100.0,Chole Bhature,"['Anar Seeds', 'Dahi']",['Papad'],Holi,2024-08-21,3,492,117.71
374,1066.0,Vada Pav,[],['Chutney'],Diwali,2023-05-01,3,408,122.4
375,1093.0,Sev Puri,['Dahi'],"['Papad', 'Extra Cheese']",Christmas,2023-08-12,4,464,149.37
376,1051.0,Idli Sambar,['Dahi'],"['Cold Drink', 'Papad']",Summer,2023-12-15,1,108,41.92
377,1011.0,Masala Dosa,"['Tomato', 'Coriander', 'Dahi']",['French Fries'],Holi,2024-08-09,1,200,46.67
378,1068.0,Pav Bhaji,"['Coriander', 'Onion', 'Tomato']",['French Fries'],Winter,2023-06-24,2,400,114.01
379,1078.0,Pav Bhaji,"['Anar Seeds', 'Tomato']",[],Summer,2023-02-20,4,356,108.67
380,,Pav Bhaji,[],[],Navratri,2023-11-14,4,324,111.21
381,,Chole Bhature,"['Cheese', 'Coriander', 'Butter']","['Papad', 'Extra Cheese']",Summer,2023-07-01,2,334,90.25
382,1006.0,Bhel,"['Cheese', 'Dahi', 'Anar Seeds']",['French Fries'],Winter,2024-02-27,1,108,29.54
383,1061.0,Bhel,"['Tomato', 'Cheese', 'Butter']",[],Rainy,2024-07-10,5,525,122.16
384,1018.0,Idli Sambar,"['Onion', 'Cheese', 'Dahi']","['Cold Drink', 'Chutney']",Holi,2024-07-24,4,620,129.12
385,1051.0,Idli Sambar,['Butter'],['Ice Cream'],Rainy,2023-11-12,5,430,122.42
386,1095.0,Pani Puri,"['Onion', 'Coriander', 'Tomato']",['Ice Cream'],Christmas,2023-07-09,1,133,39.96
387,1068.0,Pani Puri,"['Dahi', 'Cheese']","['French Fries', 'Chutney']",Holi,2023-12-09,1,183,57.46
388,1038.0,Masala Dosa,['Anar Seeds'],"['Papad', 'Cold Drink']",Summer,2023-05-09,5,695,264.06
389,1058.0,Pani Puri,"['Anar Seeds', 'Tomato', 'Dahi']",[],Summer,2023-10-22,1,164,34.73
390,1045.0,Vada Pav,"['Dahi', 'Butter']",[],Diwali,2024-03-30,5,735,171.42
391,1041.0,Idli Sambar,[],['Ice Cream'],Rainy,2023-01-06,3,369,93.99
392,,Vada Pav,[],['Extra Cheese'],Navratri,2023-08-23,2,196,69.51
393,1017.0,Sev Puri,[],[],Holi,2023-01-26,1,133,53.08
394,1066.0,Idli Sambar,[],"['Cold Drink', 'Extra Cheese']",Winter,2023-01-03,3,345,90.59
395,1085.0,Pani Puri,"['Tomato', 'Onion', 'Dahi']",[],Winter,2023-10-19,4,608,196.0
396,1094.0,Sev Puri,['Dahi'],[],Christmas,2024-04-13,3,417,158.27
397,1054.0,Sev Puri,"['Anar Seeds', 'Dahi']","['Cold Drink', 'French Fries']",Navratri,2024-04-03,4,528,115.08
398,,Masala Dosa,"['Anar Seeds', 'Coriander', 'Butter']","['Papad', 'French Fries']",Christmas,2023-05-27,4,496,129.46
399,,Sev Puri,['Butter'],[],Summer,2024-02-18,3,444,123.47
400,,Sev Puri,['Butter'],[],Diwali,2024-08-20,5,345,102.57
401,1088.0,Chole Bhature,"['Coriander', 'Tomato', 'Anar Seeds']","['Extra Cheese', 'Ice Cream']",Rainy,2024-01-28,3,558,134.82
402,,Masala Dosa,['Anar Seeds'],[],Christmas,2023-03-01,2,144,35.56
403,,Bhel,[],[],Rainy,2023-09-26,2,148,58.13
404,1037.0,Bhel,"['Anar Seeds', 'Onion']","['Papad', 'French Fries']",Navratri,2023-08-08,1,186,45.44
405,1025.0,Sev Puri,['Tomato'],"['Ice Cream', 'Chutney']",Diwali,2024-08-05,1,143,47.97
406,1088.0,Vada Pav,[],[],Winter,2024-02-27,2,260,83.56
407,,Idli Sambar,[],"['Papad', 'Ice Cream']",Navratri,2024-05-01,4,680,143.17
408,1000.0,Pav Bhaji,"['Tomato', 'Cheese']",['Ice Cream'],Summer,2023-10-05,3,339,95.8
409,,Sev Puri,"['Cheese', 'Dahi', 'Coriander']","['Papad', 'French Fries']",Summer,2023-06-24,3,642,167.85
410,1070.0,Pav Bhaji,"['Tomato', 'Coriander', 'Onion']",[],Navratri,2023-11-28,3,408,109.31
411,,Chole Bhature,['Tomato'],[],Christmas,2023-01-07,4,288,94.61
412,1029.0,Pav Bhaji,"['Dahi', 'Butter']",[],Rainy,2024-06-14,2,160,46.25
413,,Sev Puri,['Onion'],['Extra Cheese'],Diwali,2024-01-19,5,640,183.7
414,,Pani Puri,[],['Chutney'],Navratri,2023-03-29,4,368,105.26
415,1046.0,Bhel,[],[],Rainy,2023-08-02,1,147,42.13
416,1067.0,Bhel,[],['Papad'],Christmas,2024-05-08,4,584,193.48
417,1043.0,Vada Pav,"['Butter', 'Anar Seeds']",['Chutney'],Holi,2023-12-30,3,381,96.55
418,,Chole Bhature,"['Dahi', 'Onion', 'Anar Seeds']","['Extra Cheese', 'Papad']",Navratri,2024-07-02,5,710,215.99
419,,Vada Pav,"['Coriander', 'Cheese']","['Chutney', 'Papad']",Winter,2024-01-14,5,975,358.83
420,1076.0,Idli Sambar,"['Onion', 'Tomato', 'Coriander']","['Cold Drink', 'Papad']",Summer,2024-01-14,4,484,126.94
421,1010.0,Masala Dosa,['Onion'],"['Papad', 'Chutney']",Holi,2023-04-12,5,810,231.68
422,1092.0,Pav Bhaji,[],"['Papad', 'Cold Drink']",Christmas,2023-05-21,3,468,168.81
423,1070.0,Chole Bhature,"['Tomato', 'Anar Seeds']",[],Holi,2024-06-15,3,432,117.36
424,1090.0,Chole Bhature,['Coriander'],"['Extra Cheese', 'Cold Drink']",Rainy,2023-08-21,2,234,79.84
425,,Pav Bhaji,[],[],Summer,2023-04-22,2,250,98.5
426,1079.0,Bhel,"['Coriander', 'Onion']",[],Summer,2023-10-12,4,432,156.04
427,1093.0,Masala Dosa,"['Cheese', 'Coriander', 'Butter']","['Papad', 'Chutney']",Rainy,2023-11-09,1,181,68.71
428,,Sev Puri,['Anar Seeds'],['French Fries'],Winter,2024-05-21,3,468,133.7
429,,Idli Sambar,"['Dahi', 'Coriander']",['Papad'],Diwali,2023-09-23,5,670,193.28
430,1010.0,Chole Bhature,"['Butter', 'Onion']",['Chutney'],Rainy,2023-10-22,4,556,162.78
431,1005.0,Sev Puri,"['Dahi', 'Anar Seeds']",[],Navratri,2023-04-04,4,420,121.05
432,1028.0,Vada Pav,[],['Cold Drink'],Navratri,2023-11-10,5,625,128.73
433,1035.0,Pav Bhaji,"['Anar Seeds', 'Tomato', 'Onion']",['Chutney'],Christmas,2024-05-12,4,648,239.82
434,1014.0,Sev Puri,['Dahi'],[],Holi,2024-07-14,3,363,88.13
435,1080.0,Masala Dosa,['Cheese'],"['Chutney', 'Cold Drink']",Christmas,2024-05-28,2,246,92.94
436,1063.0,Chole Bhature,"['Dahi', 'Coriander']",[],Holi,2023-09-27,5,565,149.02
437,1089.0,Bhel,"['Coriander', 'Onion', 'Tomato']","['Cold Drink', 'Chutney']",Navratri,2024-04-14,1,172,55.61
438,1065.0,Vada Pav,['Dahi'],[],Summer,2023-12-27,5,420,153.34
439,1089.0,Idli Sambar,[],['Ice Cream'],Diwali,2024-01-10,5,560,215.97
440,1093.0,Pani Puri,"['Onion', 'Anar Seeds', 'Tomato']",[],Winter,2023-11-17,4,668,157.4
441,1034.0,Bhel,['Onion'],"['Ice Cream', 'French Fries']",Holi,2023-06-30,5,680,174.36
442,,Vada Pav,['Butter'],[],Rainy,2023-09-27,4,312,68.81
443,,Idli Sambar,[],[],Summer,2024-01-15,5,520,168.77
444,,Chole Bhature,[],[],Holi,2023-02-08,2,166,41.05
445,1070.0,Bhel,['Cheese'],"['Extra Cheese', 'Chutney']",Navratri,2024-08-05,3,438,132.48
446,1061.0,Chole Bhature,['Tomato'],"['Extra Cheese', 'French Fries']",Holi,2023-10-22,2,360,75.16
447,1021.0,Vada Pav,['Coriander'],['Papad'],Navratri,2024-08-21,1,113,32.69
448,,Bhel,"['Tomato', 'Coriander', 'Onion']",[],Navratri,2024-04-27,5,765,217.77
449,1023.0,Masala Dosa,"['Coriander', 'Cheese', 'Tomato']",['Extra Cheese'],Christmas,2023-12-27,2,354,129.88
450,1023.0,Idli Sambar,"['Coriander', 'Tomato', 'Butter']","['Cold Drink', 'Extra Cheese']",Winter,2023-01-21,5,600,155.86
451,1040.0,Vada Pav,[],"['Ice Cream', 'Papad']",Winter,2023-08-24,5,785,288.88
452,1049.0,Idli Sambar,['Butter'],['Chutney'],Holi,2024-06-15,3,345,93.94
453,1061.0,Masala Dosa,['Tomato'],"['Papad', 'Cold Drink']",Holi,2024-07-09,5,710,257.83
454,1088.0,Vada Pav,"['Coriander', 'Dahi', 'Cheese']",[],Summer,2024-02-21,2,264,99.54
455,1059.0,Vada Pav,"['Dahi', 'Onion']","['Chutney', 'French Fries']",Diwali,2023-10-31,1,118,25.27
456,1100.0,Vada Pav,"['Onion', 'Anar Seeds', 'Dahi']",[],Summer,2023-04-10,3,312,114.13
457,,Idli Sambar,[],[],Rainy,2023-09-23,1,113,26.89
458,1045.0,Pav Bhaji,['Coriander'],"['French Fries', 'Cold Drink']",Diwali,2024-07-12,3,474,125.96
459,1061.0,Pav Bhaji,"['Coriander', 'Butter']",[],Rainy,2023-11-02,2,218,78.28
460,1009.0,Bhel,"['Butter', 'Cheese', 'Coriander']",['French Fries'],Rainy,2023-11-12,1,128,36.47
461,1020.0,Bhel,"['Butter', 'Coriander', 'Tomato']",['Ice Cream'],Navratri,2024-08-03,4,480,173.78
462,1012.0,Vada Pav,"['Onion', 'Butter', 'Cheese']",[],Holi,2023-07-24,4,328,77.7
463,1022.0,Pani Puri,"['Coriander', 'Onion', 'Tomato']",[],Summer,2023-10-11,3,291,61.63
464,1077.0,Pani Puri,"['Tomato', 'Onion']","['French Fries', 'Ice Cream']",Holi,2023-10-30,5,785,232.75
465,1027.0,Chole Bhature,"['Butter', 'Tomato']",['Extra Cheese'],Diwali,2024-05-22,4,684,182.41
466,1010.0,Pav Bhaji,['Tomato'],['Ice Cream'],Holi,2024-01-19,5,430,152.16
467,,Pav Bhaji,['Anar Seeds'],"['Extra Cheese', 'Chutney']",Rainy,2023-01-26,4,776,188.02
468,1084.0,Bhel,"['Onion', 'Anar Seeds', 'Cheese']","['Cold Drink', 'Extra Cheese']",Diwali,2024-08-15,1,210,62.16
469,1053.0,Idli Sambar,"['Coriander', 'Anar Seeds', 'Tomato']","['Cold Drink', 'Papad']",Diwali,2024-06-11,3,474,100.21
470,,Idli Sambar,"['Coriander', 'Butter', 'Dahi']",[],Navratri,2023-08-11,1,105,41.83
471,,Pani Puri,"['Tomato', 'Onion', 'Coriander']","['Cold Drink', 'French Fries']",Holi,2023-11-09,3,549,181.57
472,1012.0,Masala Dosa,"['Tomato', 'Onion', 'Butter']",['Extra Cheese'],Rainy,2024-01-15,3,417,153.56
473,,Chole Bhature,['Dahi'],['Cold Drink'],Summer,2024-07-18,2,346,134.2
474,1070.0,Sev Puri,"['Onion', 'Anar Seeds']",['Chutney'],Holi,2023-10-05,2,364,116.99
475,1005.0,Idli Sambar,['Tomato'],[],Summer,2023-10-22,3,198,57.63
476,1082.0,Chole Bhature,['Tomato'],[],Holi,2023-08-06,4,364,113.99
477,1001.0,Bhel,[],"['Papad', 'French Fries']",Navratri,2024-03-20,3,345,81.87
478,1001.0,Pav Bhaji,[],[],Rainy,2023-09-06,1,85,20.74
479,1064.0,Idli Sambar,[],"['Chutney', 'Cold Drink']",Holi,2023-05-17,5,860,321.78
480,1093.0,Bhel,"['Onion', 'Tomato']","['Cold Drink', 'Chutney']",Diwali,2024-06-30,3,336,96.76
481,1027.0,Sev Puri,"['Dahi', 'Butter']",['Chutney'],Summer,2023-12-08,5,735,148.51
482,1015.0,Pav Bhaji,"['Dahi', 'Anar Seeds', 'Onion']",['Cold Drink'],Diwali,2023-09-30,5,655,205.07
483,1051.0,Sev Puri,"['Cheese', 'Coriander']",[],Winter,2023-12-22,4,676,241.86
484,1044.0,Bhel,['Dahi'],"['Extra Cheese', 'Chutney']",Diwali,2024-03-23,4,484,100.29
485,1032.0,Pav Bhaji,[],['Ice Cream'],Diwali,2023-02-20,3,261,54.8
486,1076.0,Pani Puri,[],[],Summer,2023-10-11,1,113,26.12
487,1081.0,Vada Pav,"['Cheese', 'Onion']",['Papad'],Winter,2024-03-15,5,650,160.7
488,1093.0,Chole Bhature,['Butter'],"['Ice Cream', 'French Fries']",Navratri,2024-06-01,1,190,59.07
489,1002.0,Vada Pav,['Tomato'],[],Winter,2024-06-11,2,224,73.1
490,1058.0,Masala Dosa,['Dahi'],"['Chutney', 'Papad']",Rainy,2023-03-14,3,459,106.67
491,1005.0,Sev Puri,"['Dahi', 'Tomato']",['Cold Drink'],Winter,2023-11-19,2,212,54.14
492,1036.0,Chole Bhature,"['Dahi', 'Tomato', 'Butter']","['French Fries', 'Papad']",Diwali,2023-05-01,1,217,58.77
493,,Masala Dosa,"['Dahi', 'Cheese', 'Tomato']","['Ice Cream', 'Extra Cheese']",Navratri,2023-11-05,2,416,108.16
494,,Pav Bhaji,"['Coriander', 'Dahi']",['Cold Drink'],Winter,2023-01-10,4,376,130.76
495,1039.0,Pav Bhaji,[],"['Chutney', 'Cold Drink']",Holi,2024-08-01,3,387,126.25
496,1018.0,Masala Dosa,['Tomato'],"['Chutney', 'Extra Cheese']",Christmas,2023-06-20,5,565,181.3
497,1027.0,Sev Puri,[],['Chutney'],Winter,2023-08-03,3,210,83.64
498,1025.0,Pani Puri,['Tomato'],[],Summer,2024-08-07,4,420,108.65
499,1003.0,Idli Sambar,['Cheese'],['French Fries'],Holi,2023-02-11,1,131,44.48
500,,Vada Pav,[],[],Navratri,2023-07-26,5,405,121.48
501,,Vada Pav,"['Tomato', 'Dahi', 'Anar Seeds']",['Cold Drink'],Summer,2024-08-14,2,250,56.75
502,1058.0,Masala Dosa,['Butter'],"['Ice Cream', 'Cold Drink']",Navratri,2023-10-11,3,549,123.45
503,1063.0,Pav Bhaji,[],['French Fries'],Diwali,2024-04-06,1,100,22.09
504,1044.0,Pav Bhaji,"['Tomato', 'Coriander', 'Anar Seeds']",[],Summer,2023-06-26,1,118,41.47
505,1053.0,Bhel,"['Cheese', 'Coriander', 'Onion']","['Extra Cheese', 'Papad']",Summer,2023-06-10,2,404,91.21
506,1000.0,Chole Bhature,['Coriander'],"['Papad', 'Ice Cream']",Diwali,2023-10-04,3,507,122.24
507,1060.0,Pani Puri,['Cheese'],"['Ice Cream', 'Papad']",Winter,2024-04-22,2,232,89.87
508,1056.0,Pav Bhaji,['Butter'],"['Ice Cream', 'French Fries']",Christmas,2023-04-10,2,232,83.41
509,,Vada Pav,[],['Cold Drink'],Diwali,2024-07-30,1,89,31.0
510,,Sev Puri,"['Cheese', 'Tomato', 'Dahi']","['Papad', 'Chutney']",Diwali,2024-05-19,3,468,126.07
511,1012.0,Chole Bhature,[],['Extra Cheese'],Rainy,2024-06-02,4,428,100.66
512,,Pav Bhaji,['Coriander'],['Ice Cream'],Rainy,2023-01-20,1,109,29.77
513,1059.0,Masala Dosa,"['Cheese', 'Dahi']","['Extra Cheese', 'Chutney']",Navratri,2023-08-13,5,1025,399.39
514,,Vada Pav,"['Coriander', 'Onion']",[],Holi,2023-08-21,3,306,75.7
515,1010.0,Vada Pav,[],"['Chutney', 'Papad']",Christmas,2023-03-11,4,540,173.64
